file_name,angle_nge2,angle_nge1,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10
NACA65-221_158,70.0991,70.1425,70.2013,70.3387,71.1456,72.0792,73.1531,74.2992,75.3241,76.1648,77.2164,77.7381,77.2979
NACA65-221_159,70.1689,70.2122,70.3404,70.5073,71.3918,72.4274,73.512,74.6355,75.8629,77.2179,78.6293,79.8768,79.6808
NACA65-221_160,70.0931,70.0789,70.1775,70.3139,71.1542,72.1308,73.2594,74.3869,75.4717,76.3549,77.3472,77.9274,77.6079
NACA65-221_161,70.0334,70.0805,70.184,70.3815,71.2765,72.2921,73.4467,74.5592,75.6759,76.614,77.6636,78.2398,78.0533
NACA65-221_162,70.2001,70.1865,70.2043,70.2986,71.031,71.942,72.9875,74.091,75.1014,75.7097,76.5309,76.8278,76.4036
NACA65-221_163,70.4416,70.4882,70.6251,70.8162,71.7706,72.791,73.8977,75.0992,76.3802,77.7479,79.8358,81.1364,80.4808
NACA65-221_164,70.1955,70.2352,70.3516,70.5146,71.3838,72.4091,73.5404,74.6337,75.6443,76.3633,77.0426,77.3398,76.9775
NACA65-221_165,70.1113,70.0811,70.1248,70.2083,70.9576,71.845,72.8902,74.086,75.1564,76.0409,77.3964,78.0497,77.5753
NACA65-221_166,69.8462,69.811,69.8345,69.8896,70.589,71.4189,72.5195,73.7841,75.5613,77.2673,77.9122,77.9017,77.1941
NACA65-221_167,69.9027,69.845,69.8585,69.9454,70.6797,71.5701,72.5425,73.8024,74.9623,76.5742,78.5958,78.9968,78.3239
NACA65-221_168,70.1256,70.222,70.3406,70.5386,71.4275,72.4502,73.5737,74.6656,75.7287,76.4964,77.2775,77.746,77.4741
NACA65-221_169,69.7074,69.6922,69.6906,69.7535,70.4356,71.2517,72.3672,73.953,76.4159,77.2621,77.7623,77.7344,77.1366
NACA65-221_170,69.8777,69.9425,70.0814,70.2304,71.1152,72.0836,73.1871,74.4004,75.5104,76.5879,78.0185,78.6454,78.0341
NACA65-221_171,70.1083,70.0997,70.1791,70.2962,71.1125,72.0655,73.1383,74.302,75.4329,76.5956,78.265,79.346,78.9387
NACA65-221_172,70.2457,70.2439,70.3387,70.4764,71.3079,72.2808,73.3611,74.4367,75.7401,76.9806,78.6795,79.8454,79.5891
NACA65-221_173,70.7227,70.8453,71.0325,71.2906,72.2851,73.4281,74.7219,75.9032,76.8788,77.8953,78.5693,78.814,78.4368
NACA65-221_174,69.7585,69.7531,69.7971,69.915,70.6872,71.593,72.6086,73.8117,75.1957,77.7282,79.5882,79.7442,78.9204
NACA65-221_175,69.9235,69.9836,70.1187,70.2774,71.1477,72.1251,73.2284,74.4266,75.634,77.1988,78.8784,78.9841,78.2008
NACA65-221_176,69.8171,69.878,70.0077,70.2015,71.0572,72.0806,73.1447,74.3303,75.5633,76.8811,78.5714,79.0591,78.3786
NACA65-221_177,70.1272,70.1301,70.2118,70.3591,71.1958,72.1777,73.2924,74.4314,75.5716,76.6923,77.9303,78.9286,78.7782
NACA65-221_178,69.8581,69.852,69.8751,69.9617,70.6831,71.5431,72.6135,73.8296,75.0909,76.514,77.516,77.5741,76.8832
NACA65-221_179,70.2187,70.1849,70.2397,70.3511,71.1619,72.134,73.2155,74.3861,75.4554,76.4701,77.6937,78.511,78.2703
NACA65-221_180,69.8778,69.8944,69.9802,70.1393,70.9309,71.8909,72.9407,74.1839,75.3401,76.7836,78.603,78.9473,78.2361
NACA65-221_181,70.2615,70.3478,70.469,70.6812,71.5695,72.6202,73.7731,74.8634,75.9418,76.6571,77.3194,77.5785,77.2234
NACA65-221_182,69.7742,69.7864,69.8467,69.9708,70.7579,71.7022,72.7463,73.945,75.7639,78.5461,79.4493,79.4107,78.5953
NACA65-221_183,69.9642,70.0287,70.1589,70.3636,71.2539,72.258,73.3952,74.4798,75.7343,76.7099,78.0519,78.952,78.5124
NACA65-221_184,70.1226,70.1958,70.3502,70.5588,71.4525,72.5282,73.6588,74.7435,75.9212,76.7801,77.6311,78.1847,77.9204
NACA65-221_185,69.9472,69.9863,70.0838,70.263,71.1095,72.0859,73.1302,74.2655,75.4111,77.4071,79.7781,80.5461,79.7934
NACA65-221_186,69.7942,69.7908,69.8446,69.958,70.7035,71.615,72.6407,73.9253,75.2508,76.9768,78.4001,78.4945,77.7736
NACA65-221_187,69.7924,69.7939,69.8646,69.9891,70.7637,71.6924,72.7477,74.0129,75.1919,76.7365,78.3353,78.5271,77.8265
NACA65-221_188,69.7486,69.8228,69.9727,70.1718,71.0354,72.0101,73.111,74.3607,76.4827,80.2578,81.0533,80.8578,79.9208
NACA65-221_189,70.0938,70.0514,70.093,70.1838,70.9351,71.8428,72.8549,74.0793,75.1992,76.6231,78.8166,79.5948,78.9885
NACA65-221_190,69.9,69.928,70.0289,70.2054,71.0269,71.9991,73.0821,74.2696,75.3987,76.5006,78.0434,78.8026,78.3174
NACA65-221_191,69.9048,69.9872,70.1369,70.3595,71.2733,72.2689,73.3987,74.6067,76.0483,78.9201,81.2751,81.2374,80.2762
NACA65-221_192,70.4279,70.4703,70.588,70.7867,71.7112,72.7097,73.8106,74.9529,76.2299,77.5751,79.852,81.0174,80.3212
NACA65-221_193,69.8169,69.822,69.8387,69.9297,70.6612,71.5352,72.5928,73.8214,75.0592,76.3868,77.4195,77.5249,76.8287
NACA65-221_194,69.9284,69.9394,69.9851,70.0886,70.8302,71.7578,72.7729,74.0043,75.2064,76.6033,77.9554,78.1503,77.4658
NACA65-221_195,70.0666,70.1146,70.2216,70.4067,71.2982,72.2718,73.3703,74.5544,75.9624,78.6664,81.1852,81.2337,80.2756
NACA65-221_196,70.0568,70.1144,70.2441,70.4336,71.3252,72.3604,73.4428,74.5073,75.8713,76.9601,78.434,79.5941,79.3427
NACA65-221_197,69.9364,69.896,69.9391,70.0585,70.861,71.7654,72.8388,74.0322,75.1546,76.3131,77.9904,78.7367,78.1925
NACA65-221_198,69.8764,69.9054,69.9882,70.1391,70.932,71.8782,72.926,74.169,75.6067,77.647,79.1034,79.1245,78.355
NACA65-221_199,70.156,70.1619,70.2652,70.4128,71.2406,72.2336,73.3636,74.4917,75.564,76.4637,77.4198,78.0066,77.6754
NACA65-221_200,70.0498,70.0465,70.1137,70.252,71.0152,71.982,73.0082,74.247,75.3551,76.4952,78.1085,78.6853,78.0828
NACA65-221_201,69.9464,69.9536,70.0499,70.2074,71.0795,72.0591,73.1537,74.3308,75.4475,76.5058,77.9339,78.8516,78.4554
NACA65-221_202,70.299,70.3043,70.3679,70.4932,71.2935,72.2436,73.3295,74.429,75.8088,77.3779,79.4753,79.9001,79.1373
NACA65-221_203,69.7411,69.7323,69.7372,69.8078,70.5053,71.3332,72.4347,73.9602,76.4318,77.4088,77.9086,77.8961,77.3348
NACA65-221_204,70.0299,70.099,70.2309,70.4476,71.359,72.3797,73.534,74.5828,75.8295,76.767,77.82,78.6159,78.3749
NACA65-221_205,70.2114,70.1878,70.2595,70.3693,71.1814,72.116,73.1334,74.2568,75.391,77.8427,80.3002,80.7128,79.8627
NACA65-221_206,70.009,69.9998,70.0557,70.1768,70.9228,71.8631,72.9308,74.1154,75.2162,76.252,77.7276,78.3852,77.8505
NACA65-221_207,69.6766,69.6947,69.7751,69.8702,70.6359,71.5608,72.6229,73.9653,75.6848,77.484,78.0979,78.0511,77.3428
NACA65-221_208,70.0343,69.9998,70.0268,70.12,70.8501,71.7487,72.821,73.9401,74.9729,75.6064,76.4878,76.823,76.3297
NACA65-221_209,69.7744,69.7502,69.7721,69.8402,70.5365,71.4071,72.5251,73.7012,75.1823,76.7956,77.6973,77.7478,77.0589
NACA65-221_210,69.7234,69.7087,69.7591,69.8677,70.6406,71.5378,72.5397,73.83,75.1817,77.1772,78.8518,79.0048,78.2428
NACA65-221_211,70.0535,70.0907,70.17,70.3149,71.1388,72.1181,73.2179,74.3513,75.3563,76.1206,77.0165,77.4723,77.1011
NACA65-221_212,69.9822,69.973,70.0225,70.1418,70.9183,71.8293,72.8349,74.0904,75.2642,76.8458,78.7688,79.2105,78.4918
NACA65-221_213,70.1474,70.182,70.3025,70.4993,71.4258,72.4548,73.5956,74.6824,75.9284,76.8375,77.8108,78.4875,78.3146
NACA65-221_214,70.2457,70.2926,70.4049,70.5892,71.5191,72.5836,73.6994,74.7456,76.125,77.1897,78.275,78.992,78.9905
NACA65-221_215,69.85,69.8234,69.8695,69.9788,70.7405,71.6366,72.6553,73.8041,75.279,78.0524,79.7519,79.8209,79.0047
NACA65-221_216,69.9789,70.0233,70.135,70.3048,71.1737,72.1689,73.2648,74.4091,75.6913,76.9273,78.8274,79.7149,79.1418
NACA65-221_217,69.7987,69.8313,69.9348,70.0968,70.9453,71.9145,72.9555,74.1263,75.4411,77.7677,80.0178,80.1762,79.3531
NACA65-221_218,70.3467,70.4456,70.6039,70.8442,71.8243,72.87,73.994,75.3032,76.5524,77.9759,80.0939,81.3257,80.5631
NACA65-221_219,70.3117,70.2758,70.3078,70.4015,71.1153,72.0085,73.0771,74.1715,75.1626,75.785,76.6609,77.0576,76.6118
NACA65-221_220,69.8365,69.8557,69.9523,70.105,70.934,71.8887,72.9205,74.0864,75.4542,77.8552,79.9906,80.1735,79.349
NACA65-221_221,70.2402,70.2697,70.3807,70.5613,71.456,72.4857,73.5894,74.6771,76.003,77.0278,78.0876,78.889,78.7652
NACA65-221_222,69.8429,69.8532,69.9221,70.0492,70.8306,71.7712,72.8097,74.015,75.3689,77.4948,79.3489,79.5087,78.7062
NACA65-221_223,69.9178,69.8957,69.9108,70.0049,70.7428,71.6312,72.6159,73.8197,75.0887,77.2644,79.442,79.6679,78.8872
NACA65-221_224,69.7274,69.7656,69.8671,70.0236,70.8143,71.7457,72.8215,74.0843,76.629,80.0911,80.6332,80.4564,79.5648
NACA65-221_225,70.3227,70.3937,70.5773,70.7608,71.7089,72.7733,73.924,75.0709,76.3427,77.6038,78.8084,79.7252,79.6913
NACA65-221_226,70.3744,70.4229,70.5195,70.7032,71.62,72.6833,73.8239,74.9655,76.317,77.3815,78.3174,78.9998,78.9148
NACA65-221_227,69.8669,69.8611,69.9146,70.0392,70.826,71.7583,72.8153,73.9993,75.2109,76.8695,79.0777,79.5348,78.8199
NACA65-221_228,70.3172,70.3233,70.3823,70.4846,71.2405,72.1693,73.2407,74.317,75.2888,75.8266,76.5302,76.7791,76.3549
NACA65-221_229,69.8656,69.8826,69.9465,70.0659,70.8217,71.7472,72.7942,74.1364,75.6832,77.9157,78.6987,78.6833,77.9029
NACA65-221_230,69.7457,69.8042,69.9218,70.0889,70.9343,71.8988,72.9571,74.1378,75.9177,79.5872,80.5363,80.3854,79.4837
NACA65-221_231,69.6854,69.6706,69.7187,69.8255,70.5895,71.475,72.5358,73.8586,75.5696,78.0658,79.0312,79.0152,78.2302
NACA65-221_232,69.6537,69.7012,69.7946,69.9495,70.7598,71.7074,72.805,73.9904,75.9233,79.1091,80.025,79.9248,79.0774
NACA65-221_233,70.0218,70.0664,70.1548,70.3118,71.1712,72.1488,73.2139,74.2877,75.5669,77.343,79.5976,80.2869,79.5771
NACA65-221_234,70.0238,70.0647,70.1821,70.3602,71.2369,72.2365,73.3063,74.417,75.6561,77.453,79.6952,80.3931,79.6192
NACA65-221_235,69.9822,70.0099,70.1063,70.2671,71.1274,72.1422,73.2268,74.3531,75.5235,76.6602,78.083,79.1047,78.7464
NACA65-221_236,69.8179,69.7817,69.8009,69.8793,70.5809,71.4403,72.5247,73.7837,75.2553,77.1443,78.1752,78.2391,77.5161
NACA65-221_237,70.0739,70.0687,70.1384,70.2467,71.0345,71.9528,73.0204,74.2312,75.2953,76.2671,77.6553,78.3199,77.7857
NACA65-221_238,69.8712,69.8746,69.948,70.0796,70.8743,71.8086,72.8428,73.9973,75.3574,77.4132,79.4856,79.7543,78.9815
NACA65-221_239,70.0806,70.1028,70.2064,70.3725,71.2502,72.3043,73.4035,74.502,75.6925,76.7165,77.8332,78.6736,78.4574
NACA65-221_240,69.6779,69.7282,69.8276,69.9845,70.8133,71.7885,72.8767,74.0889,76.0798,79.17,79.8871,79.8067,78.9637
NACA65-221_241,69.6768,69.7108,69.7974,69.9608,70.7706,71.7045,72.7405,73.9215,75.8524,79.7585,80.6093,80.4498,79.5518
NACA65-221_242,69.9907,70.0193,70.0902,70.2438,71.0702,72.0416,73.1545,74.2716,75.302,76.0464,76.9212,77.3794,77.0287
NACA65-221_243,70.1264,70.1973,70.3357,70.5424,71.4486,72.4856,73.5822,74.6458,75.9232,77.4032,79.135,80.2513,79.8488
NACA65-221_244,70.1627,70.1739,70.2705,70.4293,71.2969,72.3005,73.3708,74.4234,75.7506,76.8419,78.2226,79.3048,79.0978
NACA65-221_245,70.0597,70.0775,70.1632,70.3005,71.1287,72.1024,73.195,74.336,75.4041,76.2274,77.2084,77.8281,77.5235
NACA65-221_246,70.0193,70.0838,70.1708,70.3276,71.1551,72.118,73.2089,74.4107,75.405,76.2702,77.3819,77.9846,77.4842
NACA65-221_247,69.8244,69.78,69.7845,69.8512,70.5523,71.365,72.4325,73.7917,75.9599,77.9527,78.6537,78.6604,77.8851
NACA65-221_248,70.1425,70.1648,70.2512,70.3862,71.2158,72.18,73.2697,74.414,75.4658,76.336,77.3432,77.9664,77.6167
NACA65-221_249,70.1222,70.1078,70.164,70.2729,70.9981,71.9198,72.9834,74.091,75.1322,75.8257,76.7566,77.1445,76.6454
NACA65-221_250,70.1411,70.1874,70.3089,70.4974,71.356,72.3779,73.4578,74.5925,75.8498,77.3392,79.3417,80.4485,79.9966
NACA65-221_251,70.1552,70.1416,70.2355,70.3803,71.1974,72.1935,73.3233,74.4406,75.5122,76.43,77.4123,78.0229,77.7069
NACA65-221_252,70.9708,71.0304,71.1881,71.4273,72.4056,73.5613,74.8728,76.0637,77.1415,78.1593,78.852,79.0231,78.6101
NACA65-221_253,69.9085,69.9565,70.0529,70.1921,71.0057,71.9783,73.0589,74.2192,75.2258,76.0381,77.1001,77.5936,77.0803
NACA65-221_254,70.0111,69.9709,70.0324,70.1368,70.9241,71.9109,72.945,74.1202,75.2248,76.3161,77.8466,78.7662,78.402
NACA65-221_255,69.7418,69.7489,69.8306,69.9898,70.764,71.6858,72.7595,73.9735,76.429,80.1834,80.7685,80.6119,79.6903
NACA65-221_256,69.9255,69.983,70.1228,70.3219,71.2289,72.2265,73.2817,74.4531,75.7409,77.7815,80.5285,80.9087,80.0499
NACA65-221_257,70.1242,70.1034,70.1837,70.3081,71.1352,72.0881,73.1326,74.2364,75.3249,77.5011,80.2302,80.7253,79.8907
NACA65-221_258,69.9641,69.9869,70.0201,70.126,70.8796,71.8029,72.8389,74.0233,75.1249,76.0899,77.3702,77.6614,77.0335
NACA65-221_259,70.0481,70.0238,70.0726,70.1962,70.9899,71.9128,72.9763,74.1979,75.2816,76.4134,78.036,78.8375,78.3132
NACA65-221_260,69.7706,69.7663,69.8067,69.9124,70.6292,71.5283,72.5876,73.9409,75.8675,77.8552,78.5211,78.4791,77.7791
NACA65-221_261,69.7761,69.8304,69.9622,70.1074,70.9561,71.906,72.9799,74.2824,75.5883,77.3521,78.6826,78.6964,77.91
NACA65-221_262,69.8041,69.8372,69.915,70.0682,70.8519,71.8014,72.833,74.1188,75.6332,78.0088,79.0653,79.0426,78.241
NACA65-221_263,70.0806,70.1347,70.2666,70.4714,71.3305,72.3523,73.4648,74.5344,75.7829,76.6798,77.8918,78.6644,78.3664
NACA65-221_264,70.1271,70.2125,70.3672,70.5669,71.4977,72.545,73.6451,74.78,76.015,77.4864,79.0346,80.2532,79.9161
NACA65-221_265,69.8469,69.9176,70.0588,70.259,71.1646,72.1733,73.2411,74.3506,75.7898,78.4037,80.5956,80.6524,79.7506
NACA65-221_266,70.1789,70.2365,70.3575,70.5625,71.4989,72.5544,73.7009,74.796,76.0243,76.9171,77.8808,78.372,78.213
NACA65-221_267,69.9432,69.9209,69.9562,70.0647,70.8148,71.6977,72.7331,73.975,75.1696,76.7488,78.5089,78.8921,78.1946
NACA65-221_268,70.0081,70.0488,70.1034,70.2422,71.0081,71.9585,72.9975,74.2196,75.3462,76.5776,78.0368,78.3104,77.618
NACA65-221_269,70.0396,70.0958,70.235,70.408,71.2725,72.2916,73.4173,74.5272,75.5076,76.2222,76.8975,77.2418,76.8857
NACA65-221_270,70.1067,70.0749,70.1168,70.2127,70.9405,71.8588,72.9181,74.0711,75.1971,76.0997,77.4633,78.1638,77.7134
NACA65-221_271,69.7826,69.7653,69.8025,69.9004,70.6278,71.5024,72.5512,73.8639,75.3425,77.561,78.5903,78.6213,77.8656
NACA65-221_272,70.068,70.0427,70.0854,70.2013,70.9743,71.9152,72.9663,74.1556,75.2857,76.5883,78.3939,79.2948,78.717
NACA65-221_273,69.9689,69.981,70.0483,70.1609,70.9505,71.8661,72.9209,74.1494,75.2556,76.3415,77.8328,78.3116,77.7163
NACA65-221_274,70.0018,70.0653,70.2217,70.3772,71.2701,72.2665,73.3804,74.5315,75.6245,76.5608,77.7023,78.3762,77.9501
NACA65-221_275,70.1285,70.1507,70.2033,70.3251,71.0959,72.0456,73.1289,74.216,75.216,75.7548,76.5353,76.7645,76.3386
NACA65-221_276,69.8256,69.8089,69.8729,69.9628,70.7341,71.6251,72.6552,73.9265,75.0544,76.4826,77.9013,78.185,77.5178
NACA65-221_277,69.6548,69.6183,69.6289,69.693,70.3765,71.2229,72.282,73.7646,76.8346,78.3278,78.9443,78.9405,78.1626
NACA65-221_278,69.6412,69.6454,69.7004,69.8081,70.5602,71.4449,72.5356,73.7615,76.4506,78.9206,79.5844,79.5059,78.6725
NACA65-221_279,69.8501,69.904,70.0164,70.1845,71.0551,72.043,73.0953,74.2062,75.6057,77.2717,79.4836,80.1427,79.3862
NACA65-221_280,70.4891,70.5433,70.6562,70.8455,71.7439,72.7903,73.8693,74.9321,76.2088,77.2516,78.6973,79.7144,79.3055
NACA65-221_281,69.6859,69.7372,69.8532,70.0107,70.8276,71.7784,72.8537,74.1086,76.63,80.0299,80.6002,80.4227,79.5372
NACA65-221_282,70.0148,70.0902,70.2019,70.3819,71.2671,72.285,73.367,74.4771,75.8373,77.0315,78.796,79.8352,79.387
NACA65-221_283,70.6069,70.6184,70.7256,70.9041,71.7364,72.7411,73.8502,75.0069,76.3013,77.4256,79.3418,80.4724,80.1874
NACA65-221_284,70.3587,70.4264,70.5918,70.7705,71.7022,72.7719,73.9069,75.0242,76.316,77.5298,78.6095,79.3923,79.4526
NACA65-221_285,69.8871,69.9566,70.0811,70.2715,71.1648,72.1762,73.2359,74.3552,75.5776,77.4904,79.8532,80.3843,79.6186
NACA65-221_286,70.0005,70.055,70.1229,70.2861,71.0786,72.0443,73.1286,74.3181,75.3461,76.2427,77.4387,78.077,77.5459
NACA65-221_287,70.1562,70.1671,70.2592,70.4023,71.1873,72.1443,73.2452,74.3466,75.3474,75.9764,76.7448,77.0837,76.6855
NACA65-221_288,70.1623,70.165,70.2722,70.4398,71.2859,72.3114,73.4184,74.5547,75.6351,76.5235,77.4739,78.0698,77.768
NACA65-221_289,70.0541,70.1054,70.2297,70.3963,71.2762,72.2839,73.3996,74.5317,75.5926,76.4625,77.342,77.8515,77.5861
NACA65-221_290,70.0689,70.1229,70.2561,70.447,71.3508,72.3884,73.4717,74.5276,75.7798,77.1388,78.9285,80.0467,79.6381
NACA65-221_291,70.0261,70.0559,70.1606,70.3067,71.1537,72.1395,73.259,74.3882,75.4574,76.274,77.2146,77.7929,77.5093
NACA65-221_292,69.7356,69.7861,69.8937,70.0319,70.8536,71.7974,72.8576,74.2052,75.6068,77.7579,78.6859,78.6653,77.9036
NACA65-221_293,70.1225,70.122,70.1801,70.3061,71.1148,72.0644,73.099,74.1751,75.4529,78.0723,80.5613,80.6437,79.7662
NACA65-221_294,69.9204,69.9205,69.9545,70.0354,70.7779,71.6341,72.686,74.0389,75.774,77.6346,78.2754,78.2625,77.5424
NACA65-221_295,70.1201,70.1341,70.2381,70.3977,71.2596,72.2878,73.3556,74.3895,75.7389,76.8285,78.2267,79.3557,79.1587
NACA65-221_296,70.0818,70.0612,70.1087,70.2083,70.9762,71.8964,72.9267,74.1148,75.2592,76.6217,78.7216,79.5547,78.9961
NACA65-221_297,69.6359,69.6905,69.7984,69.9581,70.79,71.7604,72.8425,74.0233,75.8966,78.8489,79.9289,79.849,78.9995
NACA65-221_298,69.9939,70.0606,70.162,70.3321,71.2085,72.2139,73.2903,74.3929,75.7483,76.9577,78.7412,79.7203,79.254
NACA65-221_299,69.8916,69.8921,69.8952,69.99,70.6903,71.5543,72.5947,73.8295,75.2727,76.8639,77.7182,77.7159,77.0019
NACA65-221_300,69.9383,70.0055,70.154,70.3321,71.2174,72.2422,73.3679,74.452,75.6356,76.5736,77.8034,78.5747,78.2046
NACA65-421_1,69.8302,69.969,70.1702,70.415,71.3819,72.4485,73.5744,74.6418,75.6306,76.5528,77.2629,77.8583,77.9971
NACA65-421_2,70.699,70.8582,71.0652,71.3384,72.3591,73.5113,74.6564,75.8123,76.7415,77.4132,77.8481,77.8677,77.2604
NACA65-421_3,70.9695,71.1787,71.4197,71.7478,72.852,74.1573,75.4835,76.76,77.893,78.6996,79.2222,79.2953,78.6069
NACA65-421_4,69.7093,69.812,70.0014,70.1971,71.1044,72.1207,73.1702,74.1684,75.0803,75.6652,76.2593,76.6597,76.7288
NACA65-421_5,69.7852,69.9278,70.1001,70.3361,71.2342,72.2725,73.3291,74.3449,75.1781,75.675,76.1402,76.1508,75.7922
NACA65-421_6,69.9509,70.1083,70.3198,70.5925,71.5807,72.6447,73.7912,74.8595,75.7937,76.508,77.0535,77.2058,76.9047
NACA65-421_7,70.7971,70.9446,71.1767,71.4656,72.5236,73.6436,74.8065,75.9845,76.946,77.5627,77.9843,77.9333,77.2752
NACA65-421_8,69.704,69.8477,70.0294,70.2589,71.2245,72.2614,73.3526,74.3971,75.2705,76.0115,76.5311,76.7755,76.6956
NACA65-421_9,69.9397,70.0821,70.2353,70.484,71.3839,72.4221,73.4881,74.4868,75.3195,75.8093,76.2579,76.2384,75.6959
NACA65-421_10,69.8611,69.9053,70.015,70.2051,71.1116,72.0947,73.1804,74.2097,75.1369,75.7608,76.4339,76.7442,76.6058
NACA65-421_11,70.8086,70.991,71.1993,71.4822,72.5836,73.7877,75.2216,76.5369,77.7186,78.5299,79.0247,79.2917,78.6296
NACA65-421_12,69.4872,69.5397,69.6547,69.8434,70.6778,71.6726,72.6792,73.6606,74.6205,75.1886,75.8256,76.4468,76.5447
NACA65-421_13,69.673,69.7606,69.9243,70.1436,71.0742,72.0735,73.1688,74.1916,75.1179,75.8296,76.5748,77.1379,77.2922
NACA65-421_14,69.8287,69.868,69.9995,70.1948,71.0717,72.0693,73.1511,74.219,75.1757,75.8607,76.6751,77.1572,77.1769
NACA65-421_15,69.8406,69.952,70.1536,70.3838,71.3661,72.4427,73.578,74.6472,75.7666,76.6486,77.8615,79.236,79.5535
NACA65-421_16,70.0763,70.2019,70.4039,70.646,71.6401,72.7164,73.8746,74.9544,75.9417,76.6925,77.3232,77.5255,77.2043
NACA65-421_17,69.8832,69.9438,70.0817,70.2566,71.16,72.1861,73.2808,74.3145,75.2663,76.0143,76.7355,77.1363,77.0733
NACA65-421_18,69.6161,69.7319,69.8955,70.111,71.048,72.0553,73.1101,74.1018,75.1064,76.072,77.2397,78.7597,78.6876
NACA65-421_19,69.3377,69.4206,69.5448,69.7051,70.5589,71.5363,72.5231,73.5047,74.6045,75.3669,76.8497,78.0318,77.7513
NACA65-421_20,69.8345,69.9139,70.0549,70.246,71.1651,72.185,73.2845,74.3413,75.2636,76.0628,76.7775,77.226,77.2503
NACA65-421_21,69.2526,69.3225,69.4385,69.6116,70.4663,71.425,72.4082,73.4674,74.6505,76.3273,78.6627,79.0741,78.4449
NACA65-421_22,69.7915,69.8428,69.9464,70.1216,71.0015,71.9772,73.0728,74.0718,74.9467,75.4882,76.0528,76.2303,76.0082
NACA65-421_23,69.506,69.6346,69.8014,69.9951,70.9158,71.9337,72.9817,73.996,75.0056,75.6644,76.539,77.5794,77.7255
NACA65-421_24,69.5159,69.6374,69.788,69.9895,70.9321,71.8959,72.9632,73.9546,74.9588,75.6034,76.4296,77.4146,77.5573
NACA65-421_25,69.8309,69.9744,70.1591,70.4217,71.3645,72.4106,73.5229,74.529,75.3979,76.1355,76.5896,76.7148,76.5522
NACA65-421_26,69.7318,69.7806,69.9225,70.1064,70.9741,71.9824,73.0497,74.0586,74.9995,75.5851,76.2861,76.7109,76.7853
NACA65-421_27,69.8723,69.9859,70.1649,70.4082,71.3563,72.393,73.5201,74.5491,75.4864,76.1883,76.7652,76.9435,76.6833
NACA65-421_28,69.286,69.3988,69.529,69.7075,70.5868,71.5192,72.5362,73.5826,74.7376,75.8257,77.8801,78.3177,77.744
NACA65-421_29,69.7032,69.8021,69.9564,70.1731,71.1031,72.109,73.188,74.1864,75.1447,76.1872,77.3107,78.6269,78.9953
NACA65-421_30,69.7192,69.8512,70.034,70.2714,71.21,72.2566,73.3614,74.3983,75.3698,76.4016,77.2736,78.1766,78.602
NACA65-421_31,70.1484,70.2862,70.4841,70.7085,71.6979,72.7238,73.8264,74.8332,75.7007,76.2522,76.5816,76.4976,75.8875
NACA65-421_32,70.0221,70.143,70.341,70.5994,71.5925,72.6818,73.8524,74.957,75.9931,76.89,77.7199,78.0531,77.8294
NACA65-421_33,69.5885,69.7218,69.9002,70.1392,71.0765,72.117,73.2123,74.2232,75.2148,76.2652,77.9616,79.5244,79.5166
NACA65-421_34,69.5412,69.625,69.7602,69.9443,70.8471,71.8553,72.8903,73.8682,74.9371,75.6566,76.6683,77.938,78.1495
NACA65-421_35,69.5826,69.6495,69.777,69.941,70.7985,71.8023,72.8146,73.8226,74.8057,75.3877,76.0953,76.7728,77.0246
NACA65-421_36,69.8943,70.0008,70.167,70.3666,71.295,72.3662,73.4372,74.4935,75.3694,75.9707,76.5121,76.6236,76.3196
NACA65-421_37,69.5307,69.6061,69.7611,69.9366,70.8411,71.8401,72.8815,73.9017,74.8718,75.482,76.1575,76.713,76.9273
NACA65-421_38,69.7813,69.8952,70.0468,70.2613,71.1953,72.2027,73.2988,74.2903,75.1678,75.775,76.2979,76.5289,76.2623
NACA65-421_39,69.7276,69.8168,69.9447,70.1393,70.9959,72.0023,73.0399,74.0362,74.8891,75.3701,75.7559,75.7926,75.3522
NACA65-421_40,70.2713,70.4509,70.6786,70.9569,71.9789,73.1113,74.2938,75.4893,76.4942,77.2656,78.1142,78.3595,78.1093
NACA65-421_41,69.767,69.8324,69.9622,70.1193,70.9861,71.9536,73.0296,73.9973,74.8705,75.3642,75.8271,76.0108,75.7924
NACA65-421_42,69.4988,69.5809,69.7499,69.925,70.7997,71.7814,72.8072,73.7796,74.7838,75.396,76.2752,77.2073,77.1046
NACA65-421_43,69.8075,69.8778,70.0412,70.2714,71.1951,72.2137,73.3322,74.3564,75.2755,75.9338,76.5489,76.783,76.6234
NACA65-421_44,69.4542,69.5427,69.6695,69.8564,70.75,71.7056,72.7419,73.7286,74.7575,75.8593,77.6342,79.3537,79.1031
NACA65-421_45,69.4234,69.4901,69.6247,69.7943,70.6243,71.5963,72.6288,73.5619,74.6947,75.467,76.9509,78.1788,77.9186
NACA65-421_46,69.4802,69.5366,69.6573,69.8424,70.6861,71.6467,72.6662,73.6402,74.7316,75.3965,76.5831,77.9762,77.9569
NACA65-421_47,69.5039,69.5749,69.709,69.8909,70.7749,71.7512,72.8125,73.7864,74.8262,75.847,77.6508,79.1874,78.807
NACA65-421_48,69.5223,69.5924,69.752,69.9456,70.8331,71.8299,72.9012,73.8911,74.8787,75.5427,76.3167,77.1063,77.3244
